Metabolites,D1005,D10074,D10119,D10122,D1114,D1327,D1359,D1382,D1466,D1595,D1611,D1636,D1651,D1688,D1736,D1778,D1949,D2005,D2006,D2088,D2179,D2373,D2394,D2508,D2654,D2758,D2846,D2851,D2906,D3114,D3197,D3425,D3434,D348,D3657,D3731,D3827,D3829,D3913,D3918,D3981,D4216,D4275,D443,D4907,D5122,D5419,D5444,D5680,D5887,D5925,D6042,D6088,D6124,D6295,D6376,D6383,D6497,D6511,D6516,D6724,D6772,D6993,D7378,D7394,D7452,D7469,D7709,D7779,D8095,D81,D8906,D907,D9164,D95,D9637,D9646,D9719,D994,D9951
EX_kesto_e_,14.019321,1.3951793,23.0843024,0.4363783,21.6926207,10.2915521,4.101124,17.3213284,7.0008501,22.4978963,3.1073428,5.4241989,8.5527498,4.8102866,33.0358114,12.4633331,26.0856431,31.5388689,6.1892036,19.1007569,7.3763455,29.4099481,16.1919933,9.5349941,2.2270525,3.5091776,98.715733,18.9078502,34.7237275,1.6398038,1.0156828,3.9882885,18.2860478,28.8693335,6.4188338,7.0561411,6.3393451,6.1806804,36.8935551,14.3680074,24.1948387,9.594318,19.0793235,3.6184654,9.5314702,29.1573136,16.2573319,4.6423206,15.8377284,4.403269,9.7025752,8.9828431,25.6829593,4.0064963,10.353017,27.8758379,21.090984,22.2473904,26.2872708,27.6206643,19.7859087,0.9624704,9.5858866,2.7511434,4.1308738,23.1922802,3.7126863,35.0192991,12.4537169,40.3382581,11.9606743,13.0246717,53.6275686,9.1679706,55.9640578,10.9627475,2.508044,17.3534105,11.446108,25.2239272
EX_udcpp_e_,7.75916339,19.30677273,28.01454443,12.65126017,0.03088727,20.58620825,44.64100637,5.67960098,14.05903648,22.67311959,39.97816412,7.41363958,25.91739755,5.59846902,15.19052904,31.12618328,63.35335328,14.06970973,16.28834179,20.76521589,9.62984781,7.20129247,21.51579576,8.83810475,8.91949021,9.3607211,5.39797557,19.30677273,15.61314977,18.21650439,11.15821205,43.64792216,5.45829022,2.5168323,0.30542513,24.36964638,40.27801455,9.78721296,2.11254875,26.62790873,8.61508223,29.93450878,3.39069566,8.20192648,11.53352035,6.87876203,20.48967027,11.05348649,19.46893986,28.82361546,49.23445832,6.80847729,11.25342816,2.77252009,20.18253761,20.48967027,38.44010462,6.12324854,5.47054902,25.04365157,11.22007793,1.93970998,14.12642947,3.83083659,30.71495181,23.58221072,21.25616617,11.16012487,29.0046092,25.93118069,24.70693249,30.51348474,31.98706847,2.53999023,5.95087996,6.41220266,2.04962885,46.94061143,41.4226974,1.57555414
EX_ser_D_e_,16.2995094,0.4909827,12.0098281,15.4665159,8.0264967,4.8435688,17.0597165,10.4985866,8.6865433,12.6195343,20.3518325,6.0298604,2.9599707,2.424753,36.2880322,7.8261205,56.965476,22.5257806,30.2196765,24.2645646,16.0188576,5.7923885,38.0180698,5.0252379,13.9329464,31.5560663,15.397716,0.1521424,0.7387989,15.9619727,2.3739138,11.1978959,3.0887219,3.3625566,23.5996411,6.5872991,24.2338612,8.5869147,1.8430518,1.2691865,11.6028881,5.4788399,1.6674806,40.8354871,32.9501613,7.6034507,7.0123863,7.6752017,6.289054,25.3850331,26.8553808,36.2372677,29.6559479,5.8661076,1.9163943,19.9826818,8.6166114,8.2669458,4.2990821,24.2773746,0.9128631,9.8142211,25.4363176,12.7446981,30.9050569,15.4069741,3.5665763,19.9624781,12.7649823,15.4317158,31.844247,20.2657682,39.760819,25.9586261,16.6522713,14.6811927,2.1063073,32.0416785,23.6971273,16.1076939
EX_HC00319_e_,24.1773601,34.2630006,0.404716,1.8062295,23.3188277,11.6928432,16.4994149,5.8095857,12.0353078,12.4828893,24.9999098,4.0631197,7.3107865,14.8057371,39.3962259,12.4937525,7.0432911,15.8045842,11.4974146,13.2375988,77.782207,19.7702172,62.767328,11.6928432,10.2882839,9.0607935,3.1827367,14.1088312,16.3516943,15.3015626,26.3503292,8.098308,5.3776969,0.1388277,10.7523463,7.6109617,26.9349311,9.9568608,35.9852425,4.0287961,8.4903118,16.9998713,4.7552094,21.488149,9.2373159,12.4937525,7.7627232,7.0432911,19.9270923,10.6514788,15.8045842,4.1350708,25.9027926,10.8461695,13.306283,19.7702172,20.1441947,0.4913978,11.1474945,14.1088312,6.3960345,3.9738928,2.1185693,3.5114693,12.5456174,16.3516943,12.4937525,15.8045842,10.9995443,20.7266347,17.1867458,4.0670392,22.1927226,38.7666476,4.8702903,1.9439796,16.3516943,16.3516943,24.1773601,18.8812713
EX_atvlac_e_,21.98978635,17.37312637,19.87976054,10.68142744,21.77728562,18.31302786,5.55428822,3.64698869,6.51272213,44.3745866,24.0943577,4.35098234,14.1586936,9.96083748,25.87602354,8.47797311,9.1683384,0.78553755,7.89832141,35.19064387,0.22852984,6.65723813,22.82896603,2.94253782,1.38538188,4.84072189,5.11988539,0.55420199,11.49408054,1.82914002,23.28159139,5.09298126,6.73868238,26.27249774,18.49056113,54.35010264,25.33929695,36.75984889,6.40517178,4.448159,5.19711876,2.58660259,5.39474816,38.89701115,3.701827,49.00696118,8.72428759,23.43601436,9.94124219,9.3413639,0.88201617,24.8464784,7.24310072,6.84996033,11.49408054,19.87976054,22.73176078,3.98618096,0.89574969,10.353097,9.5169002,1.97849261,0.02743742,18.09742793,21.1745954,13.70190046,10.6871162,32.49674454,9.70925937,14.7328587,22.48511886,19.62597082,24.5101995,15.28411441,4.19454097,8.37581683,0.16931667,48.95158996,33.51631516,7.74519041
EX_bzal_e_,12.96635771,11.96754714,37.36589342,19.96190966,1.95577632,4.12485614,11.69620145,7.64677707,1.51626625,40.68039951,31.61876071,2.05215209,30.28575558,63.65114348,51.07582924,3.67518637,0.58053804,20.2493834,6.23376718,20.2493834,7.53667318,27.81749299,10.08488482,5.3476539,2.79247534,10.49779973,27.77728393,10.21962497,3.34707081,9.65658746,16.38999182,0.98997162,5.54605544,4.40841209,11.35747673,31.27859071,8.85234781,0.37280102,21.80787537,5.77972178,1.15466503,8.26738519,57.9300636,26.60936458,6.1360993,45.00763777,16.41608165,27.86467738,43.36295021,6.58212414,25.26150965,10.73316367,15.16649871,19.96190966,2.50254998,19.96190966,27.77728393,27.32068914,15.98773355,5.81043217,21.02737558,8.3607001,7.01248844,24.14417792,27.74856788,42.94402039,0.06281091,10.20598347,1.94620635,0.92164344,15.64093002,15.64093002,23.8990609,15.98773355,11.63941545,2.06438709,1.85937879,24.14417792,12.3467876,42.07534612
EX_metsox_S_L_e_,1.0602113,15.8756726,17.9922334,15.296895,0.8486953,19.7711667,17.3671813,31.5902915,11.5054001,27.8906787,6.3177582,13.8095317,27.4269075,15.4669457,0.8339363,28.9724696,47.754366,31.7945406,19.5024488,24.0138367,33.1437769,44.453275,15.1086582,16.8791615,2.8416314,11.8354798,3.0901475,0.6974887,2.4064007,12.8924156,19.5283102,1.1799952,1.9938446,3.8259408,55.5406689,11.2787928,54.4558335,38.1632664,16.3120981,41.605237,27.1675136,7.7285041,15.4573472,8.8630829,19.5692395,5.671042,51.4441291,16.2685973,8.4526139,9.9028551,39.4052959,27.2846401,10.7471254,5.773062,10.1773045,38.2050329,14.4415769,2.1354312,23.0576683,9.3294914,15.2115891,11.2721122,10.7226772,22.9655108,51.5369841,38.5005972,8.1507227,38.0513375,0.4769154,7.3301171,22.2148157,51.9377752,2.5114669,4.7162693,7.2410983,14.5642083,1.6450858,38.9807495,10.6452736,1.8378702
EX_hst_e_,10.7544281,24.1492017,18.6552373,11.5023273,13.7252207,6.6817862,4.3827374,23.3277975,0.9101713,15.5664889,10.8087629,1.7248493,32.4092771,6.4597126,1.6515315,63.5886761,10.1674506,25.9254349,9.5866816,24.0746349,27.3015689,45.6893251,1.8757041,15.653558,17.9317735,4.832771,9.0455586,9.4031242,2.1528393,14.5480668,0.85899,16.2302321,2.0992447,5.9370141,63.1015294,26.8385705,4.7797618,3.742007,8.2242387,17.5144017,36.3875186,15.0500915,16.9767116,15.6212955,22.7190077,17.0584053,5.7110226,3.5012212,5.7089487,11.5707234,9.1355547,13.6210493,17.2087108,41.9403145,14.5480668,24.6930938,11.6785411,16.7349229,9.2014069,24.6930938,1.6305115,7.3056301,13.9685874,11.2818273,8.4934422,32.8073221,7.2005173,13.6364695,41.0215699,13.3289696,19.4545851,22.0717594,80.3536282,34.3927721,7.1169087,24.2160713,0.6716916,9.1482365,11.348415,18.249864
EX_ad_e_,6.9535629,10.8903474,16.1124488,22.3251709,7.1943197,9.8016412,37.7418973,8.0577259,2.4092487,2.5753382,21.0002194,8.222479,9.7332761,17.7666178,5.0142287,10.194585,23.4739055,27.8827778,17.2574657,0.5763376,49.4066558,2.7105854,7.5043942,3.734861,16.1124488,6.3366154,24.0438533,21.0002194,16.867901,18.2319923,26.4391823,10.1572316,5.0045947,15.9654163,23.1431573,24.0438533,10.8996915,8.6416743,3.5054676,8.2708158,25.4887341,7.5934835,19.4122143,5.3004476,4.1502248,13.757325,23.1246393,12.5775218,10.3309744,20.2728266,24.0438533,15.7633636,10.6872209,27.0142487,1.0779316,22.3251709,18.9621218,24.6142612,21.9640473,10.2684025,16.867901,15.0378988,3.9543222,21.7081854,67.3263278,3.0038466,20.2728266,12.6712167,32.0422882,12.4211226,28.9984698,11.0804333,39.6336859,10.5303778,49.3648285,2.0461275,4.0329688,25.4887341,20.6107241,20.6107241
EX_alaglu_e_,6.805478,7.1997358,28.6664014,23.6969373,39.3440519,29.2979154,0.3817038,16.200516,2.4935667,56.054061,13.4299965,5.811885,14.8299185,29.5969744,21.5935288,24.9919144,19.1013033,20.0756301,21.3382041,18.8896225,2.4185956,62.4509733,6.7560038,6.6428264,16.0178555,9.6390379,8.9148781,0.4876753,41.1208907,22.0364706,13.4286573,24.9851524,13.3148915,4.1969089,14.397322,44.2160636,12.3074713,22.6808522,17.0115335,7.0358524,26.7940098,2.1547584,19.8687548,2.3424292,55.3101148,19.6977502,37.1250362,21.7583026,5.9542908,9.3780917,0.4591867,12.1521939,13.9788492,20.5915345,19.7411522,34.897141,12.3201234,1.2836988,41.5032185,14.0514211,1.8688123,5.2444875,27.8426186,5.1249889,13.0992979,10.9474229,11.4383806,11.0977636,29.5773896,1.2021835,7.6711642,2.3954356,25.2527713,25.557579,0.9448061,11.4031584,0.3825732,21.1911665,18.9628666,22.6246549
EX_7bhglzglc_e_,17.6654455,4.4891646,30.920232,22.5782599,34.8427556,8.9598573,29.6876316,22.9350153,9.4101469,0.1955259,17.5451555,5.2592266,8.8248115,25.9367224,5.5654056,27.3254383,27.3851466,22.8512918,19.769872,6.6584482,18.7944619,0.3244512,17.5900281,1.874775,6.0165386,17.195166,7.2070072,26.1954022,27.7989791,11.5382062,19.2717823,18.5601728,8.592563,1.8792791,33.1750384,18.0745392,10.4137831,8.6194082,8.0783585,8.3994227,11.6201243,7.3065591,7.0217953,10.1224519,31.7968815,7.1887781,2.5392965,0.377788,5.6851008,19.3435684,10.6325911,45.0989089,15.5486953,14.1426516,10.4137831,22.5782599,18.2892507,3.5730656,4.3622709,11.7844512,16.997,2.7615224,4.8195841,6.4191479,30.3446986,14.4972348,1.2432353,16.7564103,8.2384611,4.024033,9.1345837,8.613679,12.5645926,52.2456609,7.6548152,0.3593109,0.9880568,23.9485964,20.0639436,6.5647625
EX_bz_e_,10.37503225,6.72717215,1.93927425,23.38948682,13.80947683,11.64733544,36.71604596,9.35378346,7.13708451,24.10577539,18.05682326,1.7549093,12.90891079,19.37131533,25.30423007,0.07150835,27.10653726,16.28790746,1.48759718,8.6326696,45.82286998,56.91875721,20.37299724,6.15306169,6.08083446,11.93494368,18.74513481,53.3276936,7.90982522,18.59124669,2.52384514,3.18008007,1.67023538,18.94920421,4.3061859,22.01143878,7.47355307,3.38649463,12.52167058,2.16129376,29.55844924,3.42477858,17.81759338,12.60950084,14.76271278,54.70337573,18.42173863,21.24409714,3.52878329,4.10597938,27.20727787,4.53650199,7.47811212,27.10503712,2.28452856,68.20101453,62.74794489,4.66239762,33.73958656,25.06196851,9.0023579,2.88025894,1.88598571,15.20456792,5.10474729,0.2744278,6.48021172,27.77818452,3.48980929,19.01927623,15.74189056,4.28241638,3.94980503,0.49504751,5.55307023,9.50025636,2.7906153,17.04607939,10.71592544,14.11950136
